"No.","Time","Source","Destination","Protocol","Length","Info"
"1793","52.055325","10.40.0.2","10.40.3.139","DNS","138","Standard query response 0x72f7 HTTPS jnn-pa.googleapis.com SOA ns1.google.com"
"1794","52.067968","10.40.3.139","142.251.132.202","TCP","66","62752  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"1795","52.084198","142.251.132.202","10.40.3.139","TCP","66","443  >  62752 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1412 SACK_PERM WS=256"
"1796","52.084343","10.40.3.139","142.251.132.202","TCP","54","62752  >  443 [ACK] Seq=1 Ack=1 Win=131072 Len=0"
"1797","52.085663","10.40.3.139","142.251.132.202","TLSv1.3","1960","Client Hello (SNI=jnn-pa.googleapis.com)"
"1798","52.087657","142.251.132.202","10.40.3.139","TCP","60","443  >  62752 [ACK] Seq=1 Ack=1413 Win=994048 Len=0"
"1799","52.101698","142.251.132.202","10.40.3.139","TCP","66","443  >  62752 [ACK] Seq=1 Ack=1907 Win=994048 Len=0 SLE=1 SRE=1907"
"1800","52.125996","189.125.184.239","10.40.3.139","TCP","2974","[TCP Spurious Retransmission] 80  >  62747 [PSH, ACK] Seq=32121 Ack=197 Win=260688 Len=2920 [TCP PDU reassembled in 1725]"
"1801","52.125996","189.125.184.239","10.40.3.139","TCP","465","[TCP Spurious Retransmission] 80  >  62747 [FIN, PSH, ACK] Seq=35041 Ack=197 Win=260688 Len=411 [TCP PDU reassembled in 1725]"
"1802","52.126050","10.40.3.139","189.125.184.239","TCP","54","62747  >  80 [RST] Seq=197 Win=0 Len=0"
"1803","52.126118","10.40.3.139","189.125.184.239","TCP","54","62747  >  80 [RST] Seq=197 Win=0 Len=0"
"1804","52.131339","10.40.3.139","18.231.65.122","TLSv1.2","108","Application Data"
"1805","52.142768","18.231.65.122","10.40.3.139","TLSv1.2","110","Application Data"
"1806","52.150388","142.251.132.202","10.40.3.139","TLSv1.3","4290","Server Hello, Change Cipher Spec"
"1807","52.150388","142.251.132.202","10.40.3.139","TLSv1.3","1399","Application Data"
"1808","52.150479","10.40.3.139","142.251.132.202","TCP","54","62752  >  443 [ACK] Seq=1907 Ack=5582 Win=131072 Len=0"
"1809","52.155908","10.40.3.139","142.251.132.202","TLSv1.3","118","Change Cipher Spec, Application Data"
"1810","52.156753","10.40.3.139","142.251.132.202","TLSv1.3","146","Application Data"
"1811","52.156840","10.40.3.139","142.251.132.202","TLSv1.3","462","Application Data"
"1812","52.171712","142.251.132.202","10.40.3.139","TCP","60","443  >  62752 [ACK] Seq=5582 Ack=1971 Win=268032 Len=0"
"1813","52.171712","142.251.132.202","10.40.3.139","TLSv1.3","670","Application Data, Application Data"
"1814","52.172585","142.251.132.202","10.40.3.139","TLSv1.3","85","Application Data"
"1815","52.172659","10.40.3.139","142.251.132.202","TCP","54","62752  >  443 [ACK] Seq=2471 Ack=6229 Win=130560 Len=0"
"1816","52.173840","10.40.3.139","142.251.132.202","TLSv1.3","85","Application Data"
"1817","52.177331","142.251.132.202","10.40.3.139","TCP","60","443  >  62752 [ACK] Seq=6229 Ack=2471 Win=267776 Len=0"
"1818","52.189704","142.251.132.202","10.40.3.139","TCP","60","443  >  62752 [ACK] Seq=6229 Ack=2502 Win=267776 Len=0"
"1819","52.192194","10.40.3.139","18.231.65.122","TCP","54","58277  >  443 [ACK] Seq=437 Ack=337 Win=510 Len=0"
"1820","52.227439","142.251.132.202","10.40.3.139","TLSv1.3","437","Application Data"
"1821","52.227439","142.251.132.202","10.40.3.139","TLSv1.3","85","Application Data"
"1822","52.227439","142.251.132.202","10.40.3.139","TLSv1.3","93","Application Data"
"1823","52.227547","10.40.3.139","142.251.132.202","TCP","54","62752  >  443 [ACK] Seq=2502 Ack=6682 Win=130048 Len=0"
"1824","52.228233","10.40.3.139","142.251.132.202","TLSv1.3","93","Application Data"
"1825","52.233521","10.40.3.139","142.251.132.202","TLSv1.3","246","Application Data"
"1826","52.233658","10.40.3.139","142.251.132.202","TLSv1.3","109","Application Data"
"1827","52.249301","142.251.132.202","10.40.3.139","TCP","60","443  >  62752 [ACK] Seq=6682 Ack=2541 Win=267776 Len=0"
"1828","52.249301","142.251.132.202","10.40.3.139","TCP","60","443  >  62752 [ACK] Seq=6682 Ack=2733 Win=267776 Len=0"
"1829","52.250938","142.251.132.202","10.40.3.139","TCP","60","443  >  62752 [ACK] Seq=6682 Ack=2788 Win=267776 Len=0"
"1830","52.278950","189.125.184.239","10.40.3.139","TCP","4434","[TCP Spurious Retransmission] 80  >  62745 [PSH, ACK] Seq=21901 Ack=288 Win=260688 Len=4380 [TCP PDU reassembled in 1674]"
"1831","52.278950","189.125.184.239","10.40.3.139","TCP","471","[TCP Spurious Retransmission] 80  >  62745 [FIN, PSH, ACK] Seq=35041 Ack=288 Win=260688 Len=417 [TCP PDU reassembled in 1674]"
"1832","52.278950","189.125.184.239","10.40.3.139","TCP","8814","[TCP Spurious Retransmission] 80  >  62745 [PSH, ACK] Seq=26281 Ack=288 Win=260688 Len=8760 [TCP PDU reassembled in 1674]"
"1833","52.279031","10.40.3.139","189.125.184.239","TCP","54","62745  >  80 [RST] Seq=288 Win=0 Len=0"
"1834","52.279121","10.40.3.139","189.125.184.239","TCP","54","62745  >  80 [RST] Seq=288 Win=0 Len=0"
"1835","52.279163","10.40.3.139","189.125.184.239","TCP","54","62745  >  80 [RST] Seq=288 Win=0 Len=0"
"1836","52.317157","142.251.132.202","10.40.3.139","TLSv1.3","250","Application Data"
"1837","52.317157","142.251.132.202","10.40.3.139","TLSv1.3","1466","Application Data"
"1838","52.317157","142.251.132.202","10.40.3.139","TLSv1.3","1466","Application Data"
"1839","52.317157","142.251.132.202","10.40.3.139","TLSv1.3","5702","Application Data, Application Data, Application Data, Application Data"
"1840","52.317335","10.40.3.139","142.251.132.202","TCP","54","62752  >  443 [ACK] Seq=2788 Ack=15350 Win=131072 Len=0"
"1841","52.318121","142.251.132.202","10.40.3.139","TLSv1.3","2878","Application Data, Application Data"
"1842","52.318177","10.40.3.139","142.251.132.202","TCP","54","62752  >  443 [ACK] Seq=2788 Ack=18174 Win=131072 Len=0"
"1843","52.319294","142.251.132.202","10.40.3.139","TLSv1.3","4290","Application Data, Application Data, Application Data"
"1844","52.319294","142.251.132.202","10.40.3.139","TLSv1.3","363","Application Data"
"1845","52.319371","10.40.3.139","142.251.132.202","TCP","54","62752  >  443 [ACK] Seq=2788 Ack=22719 Win=131072 Len=0"
"1846","52.320562","142.251.132.202","10.40.3.139","TLSv1.3","5702","Application Data, Application Data, Application Data, Application Data"
"1847","52.320641","10.40.3.139","142.251.132.202","TCP","54","62752  >  443 [ACK] Seq=2788 Ack=28367 Win=131072 Len=0"
"1848","52.322294","142.251.132.202","10.40.3.139","TLSv1.3","2878","Application Data, Application Data"
"1849","52.322382","10.40.3.139","142.251.132.202","TCP","54","62752  >  443 [ACK] Seq=2788 Ack=31191 Win=131072 Len=0"
"1850","52.324013","142.251.132.202","10.40.3.139","TLSv1.3","7114","Application Data, Application Data, Application Data, Application Data, Application Data"
"1851","52.324013","142.251.132.202","10.40.3.139","TLSv1.3","1198","Application Data"
"1852","52.324104","10.40.3.139","142.251.132.202","TCP","54","62752  >  443 [ACK] Seq=2788 Ack=39395 Win=131072 Len=0"
"1853","52.333969","142.251.132.202","10.40.3.139","TLSv1.3","5702","Application Data, Application Data, Application Data, Application Data"
"1854","52.334069","10.40.3.139","142.251.132.202","TCP","54","62752  >  443 [ACK] Seq=2788 Ack=45043 Win=131072 Len=0"
"1855","52.334781","142.251.132.202","10.40.3.139","TLSv1.3","2878","Application Data, Application Data"
"1856","52.334885","10.40.3.139","142.251.132.202","TCP","54","62752  >  443 [ACK] Seq=2788 Ack=47867 Win=131072 Len=0"
"1857","52.336003","142.251.132.202","10.40.3.139","TLSv1.3","2878","Application Data, Application Data"
"1858","52.336003","142.251.132.202","10.40.3.139","TLSv1.3","831","Application Data, Application Data, Application Data"
"1859","52.336082","10.40.3.139","142.251.132.202","TCP","54","62752  >  443 [ACK] Seq=2788 Ack=51468 Win=131072 Len=0"
"1860","52.336508","10.40.3.139","142.251.132.202","TLSv1.3","93","Application Data"
"1861","52.352347","142.251.132.202","10.40.3.139","TCP","60","443  >  62752 [ACK] Seq=51468 Ack=2827 Win=267776 Len=0"
"1862","52.452870","10.40.3.139","142.251.132.202","TLSv1.3","153","Application Data"
"1863","52.469784","142.251.132.202","10.40.3.139","TCP","60","443  >  62752 [ACK] Seq=51468 Ack=2926 Win=267776 Len=0"
"1864","52.520860","142.251.132.202","10.40.3.139","TLSv1.3","126","Application Data"
"1865","52.520860","142.251.132.202","10.40.3.139","TLSv1.3","85","Application Data"
"1866","52.520860","142.251.132.202","10.40.3.139","TLSv1.3","93","Application Data"
"1867","52.520966","10.40.3.139","142.251.132.202","TCP","54","62752  >  443 [ACK] Seq=2926 Ack=51610 Win=131072 Len=0"
"1868","52.521572","10.40.3.139","142.251.132.202","TLSv1.3","93","Application Data"
"1869","52.534293","10.40.3.139","142.251.132.202","TLSv1.3","159","Application Data"
"1870","52.534436","10.40.3.139","142.251.132.202","TLSv1.3","1353","Application Data"
"1871","52.539623","189.125.184.239","10.40.3.139","TCP","1514","[TCP Spurious Retransmission] 80  >  62747 [PSH, ACK] Seq=32121 Ack=197 Win=260688 Len=1460 [TCP PDU reassembled in 1725]"
"1872","52.539623","189.125.184.239","10.40.3.139","TCP","1514","[TCP Spurious Retransmission] 80  >  62747 [PSH, ACK] Seq=33581 Ack=197 Win=260688 Len=1460 [TCP PDU reassembled in 1725]"
"1873","52.539623","189.125.184.239","10.40.3.139","TCP","465","[TCP Spurious Retransmission] 80  >  62747 [FIN, PSH, ACK] Seq=35041 Ack=197 Win=260688 Len=411 [TCP PDU reassembled in 1725]"
"1874","52.539623","142.251.132.202","10.40.3.139","TCP","60","443  >  62752 [ACK] Seq=51610 Ack=2965 Win=267776 Len=0"
"1875","52.539710","10.40.3.139","189.125.184.239","TCP","54","62747  >  80 [RST] Seq=197 Win=0 Len=0"
"1876","52.539800","10.40.3.139","189.125.184.239","TCP","54","62747  >  80 [RST] Seq=197 Win=0 Len=0"
"1877","52.539845","10.40.3.139","189.125.184.239","TCP","54","62747  >  80 [RST] Seq=197 Win=0 Len=0"
"1878","52.554273","142.251.132.202","10.40.3.139","TCP","60","443  >  62752 [ACK] Seq=51610 Ack=3070 Win=267776 Len=0"
"1879","52.554273","142.251.132.202","10.40.3.139","TCP","60","443  >  62752 [ACK] Seq=51610 Ack=4369 Win=266496 Len=0"
"1880","52.618936","142.251.132.202","10.40.3.139","TLSv1.3","128","Application Data"
"1881","52.618936","142.251.132.202","10.40.3.139","TLSv1.3","389","Application Data"
"1882","52.618936","142.251.132.202","10.40.3.139","TLSv1.3","85","Application Data"
"1883","52.618936","142.251.132.202","10.40.3.139","TLSv1.3","93","Application Data"
"1884","52.619034","10.40.3.139","142.251.132.202","TCP","54","62752  >  443 [ACK] Seq=4369 Ack=52089 Win=130560 Len=0"
"1885","52.619719","10.40.3.139","142.251.132.202","TLSv1.3","93","Application Data"
"1886","52.635663","142.251.132.202","10.40.3.139","TCP","60","443  >  62752 [ACK] Seq=52089 Ack=4408 Win=266496 Len=0"
"1887","52.672557","189.125.184.239","10.40.3.139","TCP","4434","[TCP Spurious Retransmission] 80  >  62745 [PSH, ACK] Seq=21901 Ack=288 Win=260688 Len=4380 [TCP PDU reassembled in 1674]"
"1888","52.672557","189.125.184.239","10.40.3.139","TCP","471","[TCP Spurious Retransmission] 80  >  62745 [FIN, PSH, ACK] Seq=35041 Ack=288 Win=260688 Len=417 [TCP PDU reassembled in 1674]"
"1889","52.672557","189.125.184.239","10.40.3.139","TCP","8814","[TCP Spurious Retransmission] 80  >  62745 [PSH, ACK] Seq=26281 Ack=288 Win=260688 Len=8760 [TCP PDU reassembled in 1674]"
"1890","52.672628","10.40.3.139","189.125.184.239","TCP","54","62745  >  80 [RST] Seq=288 Win=0 Len=0"
"1891","52.672711","10.40.3.139","189.125.184.239","TCP","54","62745  >  80 [RST] Seq=288 Win=0 Len=0"
"1892","52.672748","10.40.3.139","189.125.184.239","TCP","54","62745  >  80 [RST] Seq=288 Win=0 Len=0"
"1893","53.032908","189.125.184.239","10.40.3.139","TCP","465","[TCP Spurious Retransmission] 80  >  62747 [FIN, PSH, ACK] Seq=35041 Ack=197 Win=260688 Len=411 [TCP PDU reassembled in 1725]"
"1894","53.032908","189.125.184.239","10.40.3.139","TCP","2974","[TCP Spurious Retransmission] 80  >  62747 [PSH, ACK] Seq=32121 Ack=197 Win=260688 Len=2920 [TCP PDU reassembled in 1725]"
"1895","53.032970","10.40.3.139","189.125.184.239","TCP","54","62747  >  80 [RST] Seq=197 Win=0 Len=0"
"1896","53.033025","10.40.3.139","189.125.184.239","TCP","54","62747  >  80 [RST] Seq=197 Win=0 Len=0"
"1897","53.071818","189.125.184.239","10.40.3.139","TCP","2974","[TCP Spurious Retransmission] 80  >  62745 [PSH, ACK] Seq=21901 Ack=288 Win=260688 Len=2920 [TCP PDU reassembled in 1674]"
"1898","53.071818","189.125.184.239","10.40.3.139","TCP","471","[TCP Spurious Retransmission] 80  >  62745 [FIN, PSH, ACK] Seq=35041 Ack=288 Win=260688 Len=417 [TCP PDU reassembled in 1674]"
"1899","53.071818","189.125.184.239","10.40.3.139","TCP","10274","[TCP Spurious Retransmission] 80  >  62745 [PSH, ACK] Seq=24821 Ack=288 Win=260688 Len=10220 [TCP PDU reassembled in 1674]"
"1900","53.071860","10.40.3.139","189.125.184.239","TCP","54","62745  >  80 [RST] Seq=288 Win=0 Len=0"
"1901","53.071920","10.40.3.139","189.125.184.239","TCP","54","62745  >  80 [RST] Seq=288 Win=0 Len=0"
"1902","53.071937","10.40.3.139","189.125.184.239","TCP","54","62745  >  80 [RST] Seq=288 Win=0 Len=0"
"1903","53.160620","10.40.3.139","10.40.0.2","DNS","91","Standard query 0xee23 A settings-win.data.microsoft.com"
"1904","53.162517","10.40.0.2","10.40.3.139","DNS","529","Standard query response 0xee23 A settings-win.data.microsoft.com CNAME atm-settingsfe-prod-geo2.trafficmanager.net CNAME settings-prod-wus2-2.westus2.cloudapp.azure.com A 20.72.205.209 NS ns2-02.azure-dns.net NS ns4-02.azure-dns.info NS ns1-02.azure-dns.com NS ns3-02.azure-dns.org A 13.107.236.2 AAAA 2603:1061:0:700::2 A 150.171.21.2 AAAA 2620:1ec:8ec:700::2 A 204.14.183.2 AAAA 2a01:111:4000:700::2 A 208.84.5.2 AAAA 2620:1ec:bda:700::2"
"1905","53.163194","10.40.3.139","20.72.205.209","TCP","66","62753  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"1906","53.236704","10.40.3.139","104.18.0.181","TCP","54","62693  >  443 [FIN, ACK] Seq=1 Ack=1 Win=509 Len=0"
"1907","53.249523","104.18.0.181","10.40.3.139","TCP","60","443  >  62693 [FIN, ACK] Seq=1 Ack=2 Win=9 Len=0"
"1908","53.249626","10.40.3.139","104.18.0.181","TCP","54","62693  >  443 [ACK] Seq=2 Ack=2 Win=509 Len=0"
"1909","53.314617","10.40.3.139","35.186.224.30","TLSv1.2","82","Application Data"
"1910","53.324999","189.125.184.239","10.40.3.139","TCP","2974","[TCP Spurious Retransmission] 80  >  62747 [PSH, ACK] Seq=32121 Ack=197 Win=260688 Len=2920 [TCP PDU reassembled in 1725]"
"1911","53.324999","189.125.184.239","10.40.3.139","TCP","465","[TCP Spurious Retransmission] 80  >  62747 [FIN, PSH, ACK] Seq=35041 Ack=197 Win=260688 Len=411 [TCP PDU reassembled in 1725]"
"1912","53.325059","10.40.3.139","189.125.184.239","TCP","54","62747  >  80 [RST] Seq=197 Win=0 Len=0"
"1913","53.325146","10.40.3.139","189.125.184.239","TCP","54","62747  >  80 [RST] Seq=197 Win=0 Len=0"
"1914","53.330770","35.186.224.30","10.40.3.139","TCP","60","443  >  58274 [ACK] Seq=1 Ack=57 Win=1051 Len=0"
"1915","53.357077","20.72.205.209","10.40.3.139","TCP","66","443  >  62753 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1440 WS=256 SACK_PERM"
"1916","53.357417","10.40.3.139","20.72.205.209","TCP","54","62753  >  443 [ACK] Seq=1 Ack=1 Win=132352 Len=0"
"1917","53.359612","10.40.3.139","20.72.205.209","TLSv1.2","268","Client Hello (SNI=settings-win.data.microsoft.com)"
"1918","53.362124","20.72.205.209","10.40.3.139","TCP","60","443  >  62753 [ACK] Seq=1 Ack=215 Win=1013760 Len=0"
"1919","53.648576","189.125.184.239","10.40.3.139","TCP","1514","[TCP Spurious Retransmission] 80  >  62745 [PSH, ACK] Seq=21901 Ack=288 Win=260688 Len=1460 [TCP PDU reassembled in 1674]"
"1920","53.648576","189.125.184.239","10.40.3.139","TCP","1514","[TCP Spurious Retransmission] 80  >  62745 [PSH, ACK] Seq=23361 Ack=288 Win=260688 Len=1460 [TCP PDU reassembled in 1674]"
"1921","53.648576","189.125.184.239","10.40.3.139","TCP","471","[TCP Spurious Retransmission] 80  >  62745 [FIN, PSH, ACK] Seq=35041 Ack=288 Win=260688 Len=417 [TCP PDU reassembled in 1674]"
"1922","53.648576","189.125.184.239","10.40.3.139","TCP","1514","[TCP Spurious Retransmission] 80  >  62745 [PSH, ACK] Seq=24821 Ack=288 Win=260688 Len=1460 [TCP PDU reassembled in 1674]"
"1923","53.648576","189.125.184.239","10.40.3.139","TCP","8814","[TCP Spurious Retransmission] 80  >  62745 [PSH, ACK] Seq=26281 Ack=288 Win=260688 Len=8760 [TCP PDU reassembled in 1674]"
"1924","53.648632","10.40.3.139","189.125.184.239","TCP","54","62745  >  80 [RST] Seq=288 Win=0 Len=0"
"1925","53.648685","10.40.3.139","189.125.184.239","TCP","54","62745  >  80 [RST] Seq=288 Win=0 Len=0"
"1926","53.648707","10.40.3.139","189.125.184.239","TCP","54","62745  >  80 [RST] Seq=288 Win=0 Len=0"
"1927","53.648725","10.40.3.139","189.125.184.239","TCP","54","62745  >  80 [RST] Seq=288 Win=0 Len=0"
"1928","53.648742","10.40.3.139","189.125.184.239","TCP","54","62745  >  80 [RST] Seq=288 Win=0 Len=0"
"1929","53.662733","10.40.15.136","224.0.0.251","MDNS","124","Standard query 0x0000 PTR _companion-link._tcp.local, ""QU"" question PTR _rdlink._tcp.local, ""QU"" question PTR _sleep-proxy._udp.local, ""QU"" question"
"1930","53.729169","189.125.184.239","10.40.3.139","TCP","465","[TCP Spurious Retransmission] 80  >  62747 [FIN, PSH, ACK] Seq=35041 Ack=197 Win=260688 Len=411 [TCP PDU reassembled in 1725]"
"1931","53.729169","189.125.184.239","10.40.3.139","TCP","2974","[TCP Spurious Retransmission] 80  >  62747 [PSH, ACK] Seq=32121 Ack=197 Win=260688 Len=2920 [TCP PDU reassembled in 1725]"
"1932","53.729245","10.40.3.139","189.125.184.239","TCP","54","62747  >  80 [RST] Seq=197 Win=0 Len=0"
"1933","53.729337","10.40.3.139","189.125.184.239","TCP","54","62747  >  80 [RST] Seq=197 Win=0 Len=0"
"1934","53.765412","10.40.3.139","35.186.224.45","TLSv1.2","97","Application Data"
"1935","53.783275","35.186.224.45","10.40.3.139","TCP","60","443  >  58233 [ACK] Seq=41 Ack=87 Win=1049 Len=0"
"1936","53.873199","189.125.184.239","10.40.3.139","TCP","4434","[TCP Spurious Retransmission] 80  >  62745 [PSH, ACK] Seq=21901 Ack=288 Win=260688 Len=4380 [TCP PDU reassembled in 1674]"
"1937","53.873199","189.125.184.239","10.40.3.139","TCP","471","[TCP Spurious Retransmission] 80  >  62745 [FIN, PSH, ACK] Seq=35041 Ack=288 Win=260688 Len=417 [TCP PDU reassembled in 1674]"
"1938","53.873199","189.125.184.239","10.40.3.139","TCP","8814","[TCP Spurious Retransmission] 80  >  62745 [PSH, ACK] Seq=26281 Ack=288 Win=260688 Len=8760 [TCP PDU reassembled in 1674]"
"1939","53.873275","10.40.3.139","189.125.184.239","TCP","54","62745  >  80 [RST] Seq=288 Win=0 Len=0"
"1940","53.873364","10.40.3.139","189.125.184.239","TCP","54","62745  >  80 [RST] Seq=288 Win=0 Len=0"
"1941","53.873402","10.40.3.139","189.125.184.239","TCP","54","62745  >  80 [RST] Seq=288 Win=0 Len=0"
"1942","53.888250","10.40.3.139","142.251.128.174","TLSv1.2","3169","Application Data"
"1943","53.888415","10.40.3.139","142.251.128.174","TLSv1.2","178","Application Data"
"1944","53.899859","35.186.224.45","10.40.3.139","TLSv1.2","94","Application Data"
"1945","53.904347","142.251.128.174","10.40.3.139","TCP","60","443  >  62388 [ACK] Seq=2977 Ack=17224 Win=1667 Len=0"
"1946","53.904347","142.251.128.174","10.40.3.139","TCP","66","[TCP Dup ACK 1945#1] 443  >  62388 [ACK] Seq=2977 Ack=17224 Win=1678 Len=0 SLE=18636 SRE=18927"
"1947","53.904347","142.251.128.174","10.40.3.139","TCP","60","443  >  62388 [ACK] Seq=2977 Ack=18927 Win=1689 Len=0"
"1948","53.904347","142.251.128.174","10.40.3.139","TCP","60","443  >  62388 [ACK] Seq=2977 Ack=19051 Win=1689 Len=0"
"1949","53.950533","10.40.3.139","35.186.224.45","TCP","54","58233  >  443 [ACK] Seq=87 Ack=81 Win=509 Len=0"
"1950","54.261237","142.251.128.174","10.40.3.139","TLSv1.2","120","Application Data"
"1951","54.261237","142.251.128.174","10.40.3.139","TLSv1.2","309","Application Data"
"1952","54.261237","142.251.128.174","10.40.3.139","TLSv1.2","93","Application Data"
"1953","54.261237","189.125.184.239","10.40.3.139","TCP","2974","[TCP Spurious Retransmission] 80  >  62747 [PSH, ACK] Seq=32121 Ack=197 Win=260688 Len=2920 [TCP PDU reassembled in 1725]"
"1954","54.261237","189.125.184.239","10.40.3.139","TCP","465","[TCP Spurious Retransmission] 80  >  62747 [FIN, PSH, ACK] Seq=35041 Ack=197 Win=260688 Len=411 [TCP PDU reassembled in 1725]"
"1955","54.261237","142.251.128.174","10.40.3.139","TCP","93","[TCP Retransmission] 443  >  62388 [PSH, ACK] Seq=3298 Ack=19051 Win=1689 Len=39"
